Date,State,Estimated_Migrant_Workers,GSDP_per_capita_Lakhs,Avg_Wage,Unemployment_Rate_%,Corn_Yield_kg_per_ha,Rice_Yield_kg_per_ha,Wheat_Yield_kg_per_ha,T2M,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,Population
2005-05,Jharkhand,27360,8.03,11838,10.32,2741.48,3876.17,3108.84,32.7,23.85,2.26,0.33,23.85,93.63,29438900
2005-06,Jharkhand,34055,6.54,11722,8.48,2808.24,3789.63,2932.04,32.64,41.73,2.82,5.07,19.51,93.17,29489039
2005-07,Jharkhand,47891,3.98,11576,6.05,2443.83,3413.06,3308.84,26.26,83.56,2.6,9.54,14.87,93.32,29539263
2005-08,Jharkhand,21376,6.02,12123,7.01,2356.01,2711.37,2848.6,25.68,87.2,2.05,6.32,16.22,93.35,29589573
2005-09,Jharkhand,11588,3.77,11778,8.4,2749.45,3319.24,2301.54,24.75,88.19,2.42,4.95,16.21,93.76,29639968
2005-10,Jharkhand,30000,6.64,11518,7.94,3073.48,2743.53,2707.23,22.58,81.94,1.39,1.3,13.81,94.27,29690449
2005-11,Jharkhand,11304,4.47,12427,8.6,2229.2,4079.33,2884.72,17.73,55.87,1.46,0.09,15.6,94.51,29741016
2005-12,Jharkhand,12345,4.25,11547,8.37,2244.71,3345.57,3069.2,15.56,50.9,1.42,0.35,13.66,94.56,29791669
2006-01,Jharkhand,34300,6.03,12620,8.11,2443.68,3336.24,2511.15,16.35,36.24,1.81,0,15.04,94.6,29842409
2006-02,Jharkhand,29259,6.65,12735,9.11,2352.12,2195.91,2336.62,22.11,26.9,2.09,0,17.78,94.44,29893235
2006-03,Jharkhand,30470,9.2,12036,9.06,3042.29,3656.57,2823.03,24.11,36.21,1.9,1.1,19.19,94.25,29944148
2006-04,Jharkhand,28017,4.77,12439,8.34,2998.88,2935.97,2714.81,29.79,27.16,2.02,0.32,22.62,93.88,29995147
2006-05,Jharkhand,20352,6.96,11923,6.3,2516.95,2950.03,2724.68,30.78,51.12,2.15,3.54,21.19,93.62,30046233
2006-06,Jharkhand,38365,7.88,12531,8.52,2843.02,3060.05,3049.37,27.11,76.13,2.1,9.37,17.85,93.47,30097406
2006-07,Jharkhand,24446,9.38,12333,6.24,2809.41,3155.27,2460.41,25.86,87.49,2.56,13.77,13.87,93.17,30148666
2006-08,Jharkhand,7336,7.92,12477,8.53,2094.14,3059.51,2740.06,25.07,90.74,2.99,10.91,14.42,93.32,30200014
2006-09,Jharkhand,14879,8.98,12319,8.72,2526.22,2993.58,3704.25,24.4,89.22,1.98,8.24,14.94,93.74,30251449
2006-10,Jharkhand,37316,4.3,12375,6.69,2100.93,2204.02,2916.33,22.49,78.75,1.11,0.55,17.88,94.41,30302972
2006-11,Jharkhand,38340,6.6,12069,6.73,2387.07,3126.43,3004.36,18.82,72.4,1.2,0.16,14.05,94.56,30354582
2006-12,Jharkhand,12521,8.74,11969,9.32,2885.23,2397.11,2605.15,15.61,61.5,1.49,0,13.05,94.71,30406280
2007-01,Jharkhand,11171,7.01,12891,6.86,2628.63,3308.19,3567.71,15.47,45.73,1.63,0,13.59,94.74,30458066
2007-02,Jharkhand,28481,6,12487,8.32,2786.71,2977.28,2488.35,18.31,58.15,1.92,2.39,15.39,94.47,30509941
2007-03,Jharkhand,23474,8.87,13010,5.84,2330.71,2762.92,3029.33,22.27,46.35,2.18,0.79,21.11,94.31,30561904
2007-04,Jharkhand,49629,5.92,12740,9.24,2577.1,2470.54,2647.43,29.53,33.66,1.98,1.18,22.1,93.98,30613955
2007-05,Jharkhand,26008,7.55,12386,10.8,2763.26,3140.66,2999.03,30.67,45.27,2.1,1.62,22.72,93.63,30666095
2007-06,Jharkhand,6633,5.14,12859,8.05,2614.88,3650.57,2882.62,30.17,59.96,3.06,5.06,18.31,93.31,30718324
2007-07,Jharkhand,17485,9.22,12974,8.04,2384.19,2633.7,2887.36,25.8,85.57,2.8,12.64,13.85,93.28,30770642
2007-08,Jharkhand,48617,6.77,12877,8.03,1767.79,2926.28,2727.96,25.33,89.63,2.32,9.78,15.05,93.38,30823049
2007-09,Jharkhand,8648,7.46,12527,7.98,2090.66,2628.69,3083.38,24.61,90.79,2.21,10.46,14.26,93.56,30875545
2007-10,Jharkhand,18140,5.7,12385,9.02,2569.21,3040.72,2907.22,21.38,81.4,1.35,0.55,17.19,94.17,30928131
2007-11,Jharkhand,22921,6.66,12832,9.99,2527.79,3497.15,2843.2,18.13,78.04,1.13,0.24,14.96,94.5,30980806
2007-12,Jharkhand,19357,4.96,12559,11.31,2062.54,3652.05,2929.62,14.42,62.07,1.59,0,13.49,94.6,31033571
2008-01,Jharkhand,8137,7.46,13558,6.84,2323.22,2498.64,2938.57,14.97,57.87,1.73,0.87,12.85,94.52,31086426
2008-02,Jharkhand,5097,3.95,12723,6.69,2464.85,3629.66,2678.93,16.44,49.97,1.66,0.43,16.09,94.46,31139371
2008-03,Jharkhand,16407,6.53,13445,6.92,2248.79,3358.32,3123.85,24.29,35.94,1.92,0.58,18.91,94.16,31192406
2008-04,Jharkhand,35575,4.38,13559,7.48,2550.6,3270.54,2786.81,28.87,30.2,2.13,0.47,24.27,93.92,31245531
2008-05,Jharkhand,17722,5.26,12717,7.76,2570.16,3466,3018.86,31.64,37.59,2.15,1.53,22.01,93.51,31298747
2008-06,Jharkhand,17924,5.15,13568,6.62,2449.22,3540.95,1972.3,27.15,77,2.42,12.92,15.89,93.25,31352053
2008-07,Jharkhand,8750,7.36,13597,5.09,3115.62,2317.62,2580.52,25.37,89.21,2.43,13.25,13.91,93.29,31405450
2008-08,Jharkhand,32733,6.08,13378,9.34,2487.72,2941.41,3152.24,25.32,90.35,2.23,9.56,15.32,93.41,31458938
2008-09,Jharkhand,13535,8.15,13265,9.7,2182.65,3104.31,2597.63,24.49,87.66,1.98,5.31,16.84,93.76,31512517
2008-10,Jharkhand,29487,9.57,13016,7.77,2588.54,2974.09,2832.53,22.2,78.93,1.15,0.48,17.31,94.29,31566188
2008-11,Jharkhand,35651,6.43,13535,5.99,2335.02,2795.97,2900.55,18.6,72.72,1.06,0.02,15.42,94.5,31619950
2008-12,Jharkhand,9666,9.15,13402,7.41,2783.11,2760.69,2495.93,16.69,65.03,1.14,0,11.9,94.58,31673804
2009-01,Jharkhand,21994,8.01,13997,10.39,2684.04,2987,3090.67,16.88,57.51,1.58,0.24,13.13,94.66,31727749
2009-02,Jharkhand,6727,6.24,13816,9.32,2228.26,2288.22,2613.45,20.31,33.61,2.02,0,18.8,94.38,31781786
2009-03,Jharkhand,39622,6.42,13901,6.91,2270.09,2968.48,2577.1,24.88,26.92,1.96,0.54,19.52,94.21,31835915
2009-04,Jharkhand,15800,6.76,13721,7.85,2722.31,2884.74,2852.67,29.57,18.74,2.54,0.08,25.1,93.89,31890136
2009-05,Jharkhand,42823,9.16,13354,7.97,2547.29,3077.98,2791.55,30.38,47.94,2.49,3.41,21.34,93.57,31944450
2009-06,Jharkhand,48039,4.56,13774,9.92,2653.18,2681.74,3289.8,30.64,51.86,2.07,3.19,21.63,93.31,31998856
2009-07,Jharkhand,23708,4.56,13396,9.47,2429.04,2475.38,2865.83,26.5,83.21,2.74,9.52,14.57,93.19,32053355
2009-08,Jharkhand,17819,5.69,13333,9,2244.65,3266.13,3573.36,25.73,87.35,2.42,8.01,15,93.54,32107947
2009-09,Jharkhand,14369,4.67,13332,5.85,2264.03,3132.95,2185.57,25.05,87.72,1.87,9.09,16.21,93.71,32162632
2009-10,Jharkhand,14283,4.68,13717,7.29,2636.17,2645.71,2581.31,21.2,73.88,1.73,2.22,17.04,94.21,32217410
2009-11,Jharkhand,35573,6.41,13833,5.79,2169.61,3292.86,3152.56,18.85,67.6,1.22,0.7,14.16,94.52,32272281
2009-12,Jharkhand,18171,9.99,13300,9.53,2507.02,2654.23,3356.33,16.26,57.53,1.33,0.19,12.58,94.65,32327246
2010-01,Jharkhand,35933,6.7,14335,11.44,2274.88,2135.19,2960.44,14.72,49.36,1.45,0.01,14.49,94.74,32382304
2010-02,Jharkhand,10774,8.15,13935,10.8,2168.57,3395.44,2666.6,19.46,42.31,1.91,0.27,16.77,94.51,32437456
2010-03,Jharkhand,11519,5.36,13743,10.29,2681.11,3560.6,2376.9,26.81,22.63,2.36,0.03,21.51,94.23,32492702
2010-04,Jharkhand,15983,4.51,14227,7.22,2330.22,2969.73,3338.14,31.76,18.01,2.29,0.33,24.29,93.9,32548042
2010-05,Jharkhand,35932,9.67,14042,10.63,2302.49,2762.2,2967.35,32.06,41.73,2.44,1.46,21.42,93.55,32603476
2010-06,Jharkhand,35798,6.39,13645,7.93,2326.83,3061.01,2256.96,31.42,50.34,2.67,3.02,19.82,93.4,32659005
2010-07,Jharkhand,23133,5.96,14379,9.87,3164.3,2460.92,2687.39,26.99,78.96,2.86,6.46,16.59,93.44,32714628
2010-08,Jharkhand,19939,5.69,13662,8.41,2490.26,3765.08,2336.3,26.06,84.43,2.23,5.87,16.93,93.59,32770346
2010-09,Jharkhand,5781,6.77,14001,9.44,3095.11,3302.87,2945.98,24.87,85.87,2.05,10.19,15.89,93.77,32826159
2010-10,Jharkhand,32624,10.29,14471,7.94,2204.61,3228.46,2546.78,22.73,80.13,1.6,2.22,15.65,94.05,32882067
2010-11,Jharkhand,11823,5.58,14319,5.44,2880,2611.58,2760.39,20.51,72.95,1.08,0.27,13.63,94.43,32938070
2010-12,Jharkhand,23489,8.98,14482,6.66,2333.42,2604.99,3059.46,15.1,59.44,1.37,0.78,12.5,94.37,32994169
2011-01,Jharkhand,44961,9.33,14839,7.87,2660.64,3483.6,2177.04,14.2,49.94,1.77,0.32,13.84,94.48,33050363
2011-02,Jharkhand,34118,5.93,14402,7.68,2819.25,4002.18,2641.93,19.06,45.01,1.78,0.12,16.49,94.42,33106653
2011-03,Jharkhand,39881,6.62,14202,8.87,3068.54,2894.74,2319.66,25.24,26.25,2.21,0.09,20.6,94.17,33163039
2011-04,Jharkhand,21280,8.86,14426,9.57,2408.31,3419.28,2506.64,28.03,37.26,1.82,1.27,19.49,94.05,33219521
2011-05,Jharkhand,27263,4.32,13900,10.05,2319.9,3237.42,2801.07,31.71,43.55,2.01,1.98,21.97,93.6,33276099
2011-06,Jharkhand,18565,6.96,14328,8.83,2675.39,3095.13,2967.87,29.21,66.28,3.1,15.48,16.45,93.14,33332773
2011-07,Jharkhand,25354,4.75,14655,7.77,2370.31,3092.69,2475.42,25.78,86.53,2.43,6.72,16.5,93.33,33389544
2011-08,Jharkhand,47951,10.45,14785,6.58,2886.53,2746.29,3195.1,25.12,90.54,2.21,14.63,13.86,93.44,33446411
2011-09,Jharkhand,30643,4.52,13950,9.55,2429.92,3080.8,2626.76,24.41,91.41,2.56,11.71,13.35,93.53,33503375
2011-10,Jharkhand,28648,4.69,14656,5.85,2195.2,2302.1,2430.64,22.18,80.34,1.14,1.54,16.6,94.25,33560436
2011-11,Jharkhand,46971,9.13,14380,8.4,2402.83,3084.75,3153.63,17.88,78.05,1.15,0,14.08,94.52,33617594
2011-12,Jharkhand,23658,6.15,14787,7.29,2366.27,2647.22,2295.05,15.03,64.46,1.03,0.05,12.6,94.58,33674850
2012-01,Jharkhand,26253,4.33,14972,8.04,2644.02,3553.28,3243.22,14.7,68.97,1.61,1.75,11.25,94.53,33732203
2012-02,Jharkhand,31390,8.06,15265,6.42,2712.98,3255.42,3394.17,18.09,49.44,1.97,0.47,17.75,94.37,33789654
2012-03,Jharkhand,28128,10.12,14579,10.08,2599.62,3258.45,2687.73,23.25,30.45,2.11,0.27,21.41,94.19,33847203
2012-04,Jharkhand,18489,10.21,14732,5.98,2091.39,2726.46,2796.79,29.68,31.81,2,1.04,23.11,93.88,33904850
2012-05,Jharkhand,43314,5.07,14739,8.52,2518.24,3770.51,2828.45,32.08,29.37,2.01,0.89,23.99,93.56,33962595
2012-06,Jharkhand,37658,9.04,14610,6.52,2853.65,2825.97,2690.91,32.44,46.84,3.09,3.84,19.08,93.11,34020438
2012-07,Jharkhand,11852,8.59,15069,7.1,2101.3,2703.07,2984.44,26.73,82.76,2.2,10.59,14.32,93.17,34078380
2012-08,Jharkhand,34450,10.16,14554,8.21,2502.27,3377.18,2863.44,25.2,89.6,2.17,13.82,15.38,93.41,34136421
2012-09,Jharkhand,7551,10.29,14394,7.58,2394.26,3859.32,2767.13,24.34,88.9,1.69,8.32,15.71,93.77,34194560
2012-10,Jharkhand,11411,4.34,15010,8.4,2848.9,2839.52,3048.36,20.52,77.73,1.24,1.33,17.62,94.34,34252799
2012-11,Jharkhand,38243,8.07,14835,7.86,2778.4,3083.4,1975.93,16.54,75.66,1.49,1.91,13.07,94.45,34311137
2012-12,Jharkhand,26800,8.15,14432,6.38,2505.48,3492.18,2984.62,13.77,64.57,1.72,0.24,12.99,94.54,34369574
2013-01,Jharkhand,15403,4.35,15209,7.88,2633.75,2311.1,2547.84,13.43,56.57,1.69,0.02,13.36,94.66,34428111
2013-02,Jharkhand,12239,10.39,15686,7.32,2623.41,3164.15,3225.13,17.67,53.62,1.96,0.77,16.69,94.58,34486747
2013-03,Jharkhand,11710,4.76,15648,6.19,2456.54,3162.33,2805.73,23.61,33.66,2.28,0.38,20.94,94.32,34545483
2013-04,Jharkhand,26384,10.58,15200,8.09,2203.92,2097.68,2950.85,28.51,34.6,2.36,1.07,22.51,93.93,34604319
2013-05,Jharkhand,26038,4.3,15288,6.62,2552.18,2752.73,2233.29,32.12,35.6,2.66,1.79,21.62,93.46,34663255
2013-06,Jharkhand,45846,5.64,14790,8.96,2688.92,2893.63,2994.91,27.46,75.69,2.72,8.26,16.77,93.26,34722292
2013-07,Jharkhand,27447,7.28,15243,10.17,3059.21,2143.43,2555.14,26.29,84.46,2.43,7.76,16.08,93.13,34781429
2013-08,Jharkhand,7285,9.62,15374,7.53,2437.19,3581.93,2227.26,25.17,88.45,1.78,9,14.61,93.41,34840667
2013-09,Jharkhand,42991,6.24,14963,8.68,3080.76,3054.34,2766.4,24.7,88.38,1.76,7.61,15.1,93.74,34900006
2013-10,Jharkhand,18521,5.76,15415,9.48,2440.58,2825.49,3166.84,22.33,88.22,2.24,10.14,12.02,94.12,34959446
2013-11,Jharkhand,11971,8.4,15389,7.48,2179.44,3138.17,2665.54,17.12,75.93,1.17,0,15.09,94.54,35018987
2013-12,Jharkhand,34139,5.63,14895,7.12,2271.36,4034.39,2946.67,14.62,73.45,1.26,0,12.46,94.57,35078630
2014-01,Jharkhand,24909,6.34,15597,8.46,2683.98,3455.11,2302.53,14.17,72.32,1.63,0.77,13.21,94.78,35138374
2014-02,Jharkhand,16531,9.14,15320,7.17,3025.69,1996.42,2530.93,17.1,61.86,1.87,2.1,15.26,94.43,35198220
2014-03,Jharkhand,19721,11.3,15348,7.03,2362.29,3232.69,2876.55,21.67,53.99,2.03,1.05,19.87,94.43,35258168
2014-04,Jharkhand,24206,10.09,15613,7.79,2449.96,2995.2,2457.69,29.28,29.39,2.19,0.13,24.16,94.07,35318218
2014-05,Jharkhand,42711,9.18,16022,8.24,2050.83,3290.6,3042.8,31.25,38.69,2.93,2.36,22.56,93.73,35378370
2014-06,Jharkhand,11530,10.25,15839,7.38,2975.35,2683.99,3042.49,30.94,57.58,2.25,5.15,19.68,93.24,35438625
2014-07,Jharkhand,16116,5.83,15227,7.77,2414.89,3476.19,3157.69,26.5,83.9,2.56,9.65,14.66,93.21,35498982
2014-08,Jharkhand,5258,8.65,15749,10.32,2563.36,2864.19,3136.33,25.64,87.29,1.99,8.05,14.42,93.47,35559442
2014-09,Jharkhand,5282,9.39,15333,9.85,2694.07,2726.22,2335.27,24.68,86.29,1.83,5.03,16.63,93.76,35620005
2014-10,Jharkhand,18937,9.95,15128,7.99,2413.44,3606.17,3201.27,22.25,78.56,1.36,2.17,16.03,94.39,35680671
2014-11,Jharkhand,6898,7.49,15982,9.79,2166.3,2532.9,3246.14,18.35,56.3,1.39,0,14.84,94.49,35741441
2014-12,Jharkhand,9135,5.88,15555,7.48,2159.31,3203.72,2584.38,14.55,50.68,1.54,0.35,12.48,94.65,35802314
2015-01,Jharkhand,11629,10.31,16406,9.98,2985.11,2691.83,3200.18,14.61,60.68,1.74,1.13,13.06,94.71,35863291
2015-02,Jharkhand,48936,6.13,15720,5.96,2555.46,3100.88,2110.39,19.23,47.19,1.58,0.06,15.83,94.56,35924372
2015-03,Jharkhand,24584,10.69,16032,7.58,1839.13,2911.77,2886.42,23.73,40.18,2.16,0.71,19.69,94.48,35985557
2015-04,Jharkhand,28551,10.55,16021,7.26,2162.44,2564.52,2996.52,27.91,44,1.91,1.89,20.01,94.05,36046846
2015-05,Jharkhand,38380,8.22,15762,6.61,2668.86,2944.9,3073.07,31.46,39.38,2.06,1.99,21.48,93.7,36108239
2015-06,Jharkhand,22071,9.48,15534,7.83,2147.74,2857.63,3376.76,29.57,61.23,2.78,8.24,17.44,93.38,36169737
2015-07,Jharkhand,25074,7.77,16087,9.46,2520.5,3050.53,3607.08,25.67,88.13,2.54,16.7,13.74,93.33,36231340
2015-08,Jharkhand,30188,7.23,16337,8.94,2080.2,3318.57,3382.4,25.45,89.6,2.45,10.54,16.24,93.55,36293047
2015-09,Jharkhand,7307,5.68,15632,12.17,2402.54,3343.85,2456.29,25.05,83.78,1.81,2.56,17.82,93.89,36354860
2015-10,Jharkhand,44901,8.93,15679,6.44,2293.98,3153.99,3079.5,22.98,70.78,1.19,1.3,16.99,94.4,36416778
2015-11,Jharkhand,16205,7.49,15674,7.98,2836.28,3627.85,2776.39,20.35,62.96,1.27,0,14.02,94.58,36478801
2015-12,Jharkhand,10906,6.77,15644,7.49,2858.08,2863.08,3115.73,17.05,56.25,1.36,0.25,10.11,94.7,36540930
2016-01,Jharkhand,7591,5.99,16754,5.03,2562.25,3178.27,2948.23,16.45,44.21,1.54,0.45,12.27,94.67,36603165
2016-02,Jharkhand,20149,9.86,16536,5.75,2018.59,2550.35,2835.89,21.46,42.14,1.64,0.35,14.56,94.58,36665506
2016-03,Jharkhand,49918,6.89,16452,8.94,1993.82,3332.48,3105.04,25.55,34.1,1.8,0.86,19.07,94.35,36727953
2016-04,Jharkhand,44951,8.77,16682,5.86,2598.15,2551.55,3283.05,32.27,20.42,2.36,0.04,23.65,93.83,36790506
2016-05,Jharkhand,30150,11.33,16596,6.77,3111.16,3058.83,2978.69,31.73,40.79,2.32,2.06,20.94,93.65,36853166
2016-06,Jharkhand,36852,6.02,16191,7.36,2560.52,3212.15,2758.15,30.2,59.71,2.53,3,19.84,93.5,36915933
2016-07,Jharkhand,47870,11.05,16703,8.59,2489.63,3362.29,3620.97,26.26,84.07,2.51,12.59,14.32,93.35,36978806
2016-08,Jharkhand,6283,9.84,15973,8.21,2079.98,2958.48,2386.84,25.26,88.99,2.63,12.66,15.43,93.34,37041787
2016-09,Jharkhand,38691,6.14,16657,7.74,2977.61,2764.9,2294.88,24.74,90.64,1.86,9.59,14.14,93.72,37104875
2016-10,Jharkhand,6125,8.78,16161,9.65,2691.46,3697.72,3032.26,21.85,80.83,1.42,1.74,17.17,94.11,37168070
2016-11,Jharkhand,6529,5.44,16243,7.62,2561.44,3163.66,3295.19,16.88,75.48,1.49,0,14.69,94.5,37231373
2016-12,Jharkhand,31170,8.77,16646,5.99,2237.74,2955.26,2641.56,14.38,70.32,1.39,0,13.09,94.6,37294784
2017-01,Jharkhand,13438,10.63,16631,7.23,2149.64,2868.65,3187.7,15.54,59.73,1.6,0.2,13.58,94.67,37358303
2017-02,Jharkhand,25095,10.58,16754,7.81,2669.98,3257.72,2851.27,19.6,41.95,1.72,0.01,17.53,94.58,37421930
2017-03,Jharkhand,21154,11.8,16612,10.55,2657,2679.76,2691.67,24.37,29.96,2.3,0.22,20.24,94.18,37485665
2017-04,Jharkhand,13004,10.35,16825,7.95,2557.6,3111.01,2912.07,31.05,25.27,2.18,0.39,23.02,93.83,37549509
2017-05,Jharkhand,14752,5.48,17249,5.61,2458.5,2849.03,3905.22,32.82,36.77,2.12,1.91,21.23,93.67,37613462
2017-06,Jharkhand,48360,10.05,16702,7,2772.04,3165.26,2718.38,30.23,60.49,2.48,4.78,18.97,93.34,37677523
2017-07,Jharkhand,31819,5.83,16708,7.94,2364.63,2947.68,2902.49,25.63,87.34,2.75,23.03,11.92,93.31,37741694
2017-08,Jharkhand,41632,5.34,16934,7.83,1935.87,2372.24,2577.09,25.46,90.1,2.27,9.47,15.32,93.5,37805974
2017-09,Jharkhand,31515,11.58,16360,8.03,2562.14,2904.29,3317.34,25.57,86.3,1.34,5.77,16.42,93.82,37870363
2017-10,Jharkhand,29217,8.81,16785,7.23,2055.28,2699.46,3332.03,23.65,80.37,1.51,2.45,15.01,94.07,37934862
2017-11,Jharkhand,28172,11.86,17008,7.39,2539.34,3353.94,3517.94,18.58,69.98,1.24,0.12,14.7,94.49,37999471
2017-12,Jharkhand,37994,6.87,16552,8.48,2291.86,2960.27,2704.65,16.23,57.86,1.3,0,13.24,94.66,38064190
2018-01,Jharkhand,20036,12.04,17361,9.47,1913.62,2875.84,3108.37,13.92,43.54,1.8,0,14.96,94.48,38129019
2018-02,Jharkhand,16739,7.82,17272,7.63,2662.18,3247.63,2668.57,20.29,39.34,1.73,0.36,16.7,94.53,38193959
2018-03,Jharkhand,37220,9.59,17345,10.68,2303.17,3507.7,2625.94,25.89,23.18,2.07,0.05,20.73,94.22,38259009
2018-04,Jharkhand,14587,5.5,17590,8.66,2588.22,3065.33,3311.6,29.21,36.61,2.13,1.34,21.45,93.95,38324170
2018-05,Jharkhand,49517,11.71,17530,6.04,2791.42,2481.9,2384.36,31.18,43.83,2.42,2.3,20.41,93.68,38389442
2018-06,Jharkhand,35129,9.8,16831,6.98,2673.67,2974.26,2640.69,29.94,60.25,2.78,3.98,17.12,93.3,38454825
2018-07,Jharkhand,5645,5.41,17259,8.47,2804.69,3074.98,2818.36,26.67,82.86,2.62,12.76,14.35,93.15,38520319
2018-08,Jharkhand,35930,8.47,16733,7.09,2733.95,2849.96,3348.98,25.58,89.3,2.34,10.13,14.13,93.27,38585925
2018-09,Jharkhand,21299,7.58,16870,9.1,2263.59,3262.77,3301.84,24.54,88.04,1.97,6.61,15.45,93.86,38651643
2018-10,Jharkhand,35090,8.32,17172,10.72,2086.81,2862.67,3199.77,21.84,76.48,1.56,0.71,17.26,94.4,38717473
2018-11,Jharkhand,26953,7.86,16996,10.3,2847.17,2931.4,2542.87,19.35,64.09,1.18,0.04,14.4,94.59,38783415
2018-12,Jharkhand,31475,6.15,17614,9.82,2786.78,3473.42,2392.37,14.4,59.72,1.4,1.56,11.82,94.68,38849469
2019-01,Jharkhand,23888,7.05,17991,7.47,2138.83,3090.1,3020.28,14.79,49.94,1.43,0.14,13.45,94.75,38915636
2019-02,Jharkhand,48732,5.15,17786,7.56,2410.28,3271.72,2551.45,19.05,47.36,1.88,1.15,16.57,94.57,38981915
2019-03,Jharkhand,21087,4.76,17348,5.84,1865.59,2830.44,2822.13,23.44,40.08,1.91,1,20.31,94.35,39048307
2019-04,Jharkhand,14346,7.34,17991,8.17,2417.25,2536.56,2164.52,29.88,31.26,1.98,1.18,21.93,93.98,39114812
2019-05,Jharkhand,5587,7.57,17415,8.62,2345.77,3359.06,3239.67,32.53,29.09,2.44,0.98,23.53,93.7,39181431
2019-06,Jharkhand,17763,5.65,17829,6.85,2856.31,2673.64,2396.2,31.66,53.31,2.62,4.46,19.75,93.39,39248163
2019-07,Jharkhand,46945,7.68,17563,8.72,2648.99,3254.04,2940.06,26.96,82.17,2.73,8.41,15.42,93.27,39315009
2019-08,Jharkhand,9079,10.12,17179,10.24,1895.78,2653.25,2789.61,25.79,88.33,2.32,11.73,14.7,93.34,39381968
2019-09,Jharkhand,41116,5.23,18001,7.67,2646.17,3306.92,2850.49,24.84,89.76,2.32,9.42,14.18,93.83,39449042
2019-10,Jharkhand,25215,10.76,18076,6.62,2599.24,3033.95,3039.97,21.8,87.2,1.32,4.91,13.88,94.38,39516230
2019-11,Jharkhand,30817,5.71,17418,9.59,2593.86,3026.3,2706.07,18.22,83.22,1.3,0.02,13.76,94.55,39583532
2019-12,Jharkhand,29765,11.08,17874,7.86,2524.39,3193.84,2893.62,13.58,82.09,1.3,0.78,10.76,94.76,39650949
2020-01,Jharkhand,35112,10.89,18176,8.43,2614.25,3537.09,2892.81,13.02,75.16,1.68,1.12,12.38,94.67,39718481
2020-02,Jharkhand,30556,7.74,17781,8.74,2305.3,3353.44,2321.83,15.44,62.45,1.66,0.71,15.78,94.69,39786128
2020-03,Jharkhand,23099,9.3,17877,7.25,2175.58,3134.34,2980.74,21.34,63.57,1.78,3.07,18.13,94.41,39853890
2020-04,Jharkhand,48553,7.53,17973,7,2126.48,2846.87,2587.87,26.83,46.44,1.86,2.08,21.29,94.17,39921767
2020-05,Jharkhand,11450,9.21,17733,8.42,2354,3377.44,3047.28,29.73,46.85,2.13,1.68,20.93,93.79,39989760
2020-06,Jharkhand,18230,7.39,17755,5.07,2494.26,2781.62,2327.62,27.15,76.73,2.45,11.6,15.81,93.47,40057869
2020-07,Jharkhand,34009,5.58,18299,8.55,2926.06,3236.85,2552.67,26,87.43,2.25,13.26,14.66,93.5,40126094
2020-08,Jharkhand,10433,5.61,17585,7.67,2715.88,2971.91,2699.51,25.65,90.42,2.58,12.14,14.94,93.3,40194435
2020-09,Jharkhand,38866,6.02,18092,9.78,2630.56,2703.4,2679.69,25.13,89.16,1.65,11.09,15.58,93.72,40262892
2020-10,Jharkhand,44864,10.64,17817,6.09,2536.44,2800.22,3034.18,23.34,84.9,1.32,3.91,15.91,94.03,40331466
2020-11,Jharkhand,23710,7.46,18208,10.09,3060.72,2698.28,2217.21,18.47,72.42,1.18,0.27,14.24,94.65,40400157
2020-12,Jharkhand,16439,5.12,18302,6.25,1899.48,2939.81,2567.89,14.99,67.93,1.4,0.03,11.6,94.61,40468965
2021-01,Jharkhand,46855,11.39,18791,8.95,2562.36,3053.04,2238.87,15.8,58.21,1.43,0.05,12.38,94.52,40537890
2021-02,Jharkhand,21021,6.55,18319,9.33,1955.53,3118.37,2847.4,18.83,42.32,1.61,0.17,16.87,94.52,40606932
2021-03,Jharkhand,11416,8.25,18053,7.43,2372.25,2337.14,2964.99,25.63,29.49,1.88,0.43,20.24,94.26,40676092
2021-04,Jharkhand,11980,6.6,18537,6.77,2881.57,3111.19,2503.38,29.68,21.68,1.8,0.36,21.88,94.04,40745370
2021-05,Jharkhand,23058,6.39,18469,9.34,2513.37,2453.55,3170.29,28.43,56.94,2.7,9.14,17.85,93.72,40814766
2021-06,Jharkhand,16101,9.82,18256,5.5,2524.55,2292.74,2694.76,26.47,81.74,2.32,10.49,15.42,93.43,40884280
2021-07,Jharkhand,45718,9.87,18226,6.33,2638.99,2866.78,2703.44,25.95,88.43,2.54,14.25,14.72,93.34,40953912
2021-08,Jharkhand,37602,12.11,18767,7.98,2132.68,3226.62,2573.04,25.55,89.37,2.14,8.49,15.12,93.57,41023663
2021-09,Jharkhand,14122,10.94,18622,6.23,1853.07,2851.5,3143.4,24.79,90.1,2.45,10.3,14.31,93.72,41093533
2021-10,Jharkhand,17576,6.73,18546,8.6,2383.92,3695.19,2950.14,22.7,85.81,1.47,3.45,15.67,94.11,41163522
2021-11,Jharkhand,32516,12.01,18642,8.81,2601.63,2948.64,2776.1,17.94,79.45,1.15,1.49,13.05,94.45,41233630
2021-12,Jharkhand,27433,5.93,18472,8.85,2420.97,2879.09,2985.8,14.61,77.01,1.46,0.99,11.47,94.71,41303857
2022-01,Jharkhand,6089,5.13,18824,7.81,2219.25,2569.64,2406.88,13.25,74.33,1.44,0.9,11.67,94.57,41374204
